t_sec,seq,imu_hz,quat_w,quat_x,quat_y,quat_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,proj_g_x,proj_g_y,proj_g_z
16.592120729,3298,199.760287655,0.999875009,-0.014476000,-0.006023000,-0.001630000,0.001486741,-0.004383988,-0.000502498,0.112867996,-0.279632002,9.798295975,-0.012091686,0.028928747,-0.999508338
16.597726654,3299,199.760287655,0.999875009,-0.014481000,-0.006034000,-0.001629000,-0.004442544,-0.003993191,0.001189477,0.109626003,-0.277635008,9.806328773,-0.012113670,0.028938721,-0.999507783
16.602396561,3300,200.324927032,0.999875009,-0.014485000,-0.006046000,-0.001624000,-0.001281560,-0.004150690,0.001583642,0.114390999,-0.280990988,9.804726601,-0.012137536,0.028946741,-0.999507261
16.607200231,3301,200.324927032,0.999875009,-0.014491000,-0.006056000,-0.001622000,-0.004755411,-0.003180077,-0.000081821,0.110684998,-0.273624003,9.801972389,-0.012157495,0.028958732,-0.999506672
16.612290178,3302,200.324927032,0.999875009,-0.014497000,-0.006060000,-0.001620000,-0.002646600,-0.000266023,0.000413329,0.111593001,-0.279291987,9.794631958,-0.012165455,0.028970741,-0.999506227
16.616976885,3303,200.324927032,0.999875009,-0.014503000,-0.006061000,-0.001620000,-0.003651351,-0.000613710,-0.000758311,0.108603001,-0.278513998,9.798229218,-0.012167474,0.028982737,-0.999505855
16.622422582,3304,200.324927032,0.999875009,-0.014505000,-0.006060000,-0.001620000,0.000247994,-0.000537457,-0.001051072,0.107455000,-0.287629992,9.796600342,-0.012165481,0.028986739,-0.999505763
16.626965544,3305,200.324927032,0.999875009,-0.014501000,-0.006065000,-0.001624000,0.000264871,-0.002170073,0.000059673,0.116880000,-0.292257994,9.799035072,-0.012175583,0.028978676,-0.999505874
16.632676974,3306,200.324927032,0.999875009,-0.014498000,-0.006070000,-0.001624000,0.001174449,-0.001371235,-0.000469860,0.115424998,-0.287355006,9.797489166,-0.012185572,0.028972660,-0.999505926
16.637194334,3307,200.324927032,0.999875009,-0.014494000,-0.006072000,-0.001625000,0.001814444,0.000614077,-0.000040439,0.115794003,-0.280584991,9.798480034,-0.012189588,0.028964643,-0.999506110
16.642223768,3308,200.324927032,0.999875009,-0.014483000,-0.006069000,-0.001624000,0.005081736,0.001587831,-0.001600449,0.122387998,-0.278492987,9.797335625,-0.012183523,0.028942668,-0.999506820
16.647371572,3309,200.324927032,0.999875009,-0.014474000,-0.006065000,-0.001626000,-0.000058050,0.000665040,0.000484521,0.119434997,-0.278133005,9.800561905,-0.012175553,0.028924658,-0.999507438
16.651874756,3310,200.324927032,0.999875009,-0.014471000,-0.006072000,-0.001624000,-0.000592469,-0.005338386,0.000721903,0.109199002,-0.281935990,9.808618546,-0.012189484,0.028918661,-0.999507442
16.657065825,3311,200.324927032,0.999875009,-0.014473000,-0.006081000,-0.001621000,-0.001993306,-0.002806402,0.000307998,0.112980999,-0.283225000,9.810477257,-0.012207401,0.028922667,-0.999507107
16.662122555,3312,200.324927032,0.999875009,-0.014477000,-0.006086000,-0.001622000,-0.002299419,-0.001756901,0.000264016,0.115460001,-0.284112990,9.805723190,-0.012217442,0.028930637,-0.999506754
16.667143061,3313,200.324927032,0.999875009,-0.014478000,-0.006095000,-0.001619000,-0.000949424,-0.004112834,0.001209688,0.119736001,-0.286489010,9.801567078,-0.012235356,0.028932645,-0.999506477
16.672233328,3314,200.324927032,0.999875009,-0.014478000,-0.006100000,-0.001621000,0.000076114,0.000060807,-0.001193770,0.120452002,-0.281152010,9.805645943,-0.012245413,0.028932604,-0.999506355
16.677272298,3315,200.324927032,0.999875009,-0.014476000,-0.006097000,-0.001622000,-0.000111108,0.001396106,0.001193543,0.118371002,-0.277440012,9.801498413,-0.012239436,0.028928603,-0.999506544
16.682348804,3316,200.324927032,0.999875009,-0.014473000,-0.006096000,-0.001621000,0.000305118,0.000353167,0.000809868,0.114178002,-0.277402014,9.801349640,-0.012237397,0.028922618,-0.999506742
16.687311453,3317,200.324927032,0.999875009,-0.014472000,-0.006098000,-0.001620000,-0.001574723,-0.001474437,-0.000211150,0.120516002,-0.277588993,9.807322502,-0.012241365,0.028920625,-0.999506751
16.692420376,3318,200.324927032,0.999875009,-0.014469000,-0.006101000,-0.001616000,0.003330699,-0.001389823,0.001719673,0.115837000,-0.284188002,9.808951378,-0.012247239,0.028914664,-0.999506852
16.698125854,3319,200.324927032,0.999875009,-0.014462000,-0.006104000,-0.001617000,0.000661323,0.000575662,-0.001241732,0.118592001,-0.287721992,9.805627823,-0.012253244,0.028900644,-0.999507183
16.703304443,3320,200.324927032,0.999875009,-0.014463000,-0.006099000,-0.001617000,-0.003304920,0.004100773,-0.000088872,0.119103998,-0.285268009,9.799329758,-0.012243249,0.028902660,-0.999507248
16.707233345,3321,200.324927032,0.999875009,-0.014465000,-0.006089000,-0.001623000,0.001896335,0.003479541,-0.001678343,0.117408998,-0.288174987,9.797298431,-0.012223431,0.028906618,-0.999507376
16.712242266,3322,200.324927032,0.999875009,-0.014451000,-0.006082000,-0.001624000,0.005838336,0.002323522,-0.000144845,0.117994003,-0.290814996,9.799869537,-0.012209417,0.028878633,-0.999508356
16.717443831,3323,200.324927032,0.999875009,-0.014441000,-0.006082000,-0.001624000,0.001025643,-0.002632777,0.000386974,0.120586999,-0.285035998,9.800371170,-0.012209384,0.028858636,-0.999508934
16.722191404,3324,200.324927032,0.999875009,-0.014437000,-0.006089000,-0.001625000,0.002854591,-0.002332318,-0.000995257,0.118017003,-0.280312985,9.799071312,-0.012223398,0.028850602,-0.999508994
16.727271719,3325,200.324927032,0.999876022,-0.014426000,-0.006092000,-0.001628000,0.002410055,0.001225099,-0.002212240,0.113684997,-0.280207992,9.803376198,-0.012229460,0.028828588,-0.999509556
16.732814346,3326,200.324927032,0.999876022,-0.014425000,-0.006093000,-0.001632000,-0.003579182,-0.001368740,-0.000212564,0.105784997,-0.288347989,9.805503845,-0.012231573,0.028826536,-0.999509589
16.737441820,3327,200.324927032,0.999876022,-0.014429000,-0.006094000,-0.001633000,-0.001193718,0.000659368,-0.001065995,0.110835999,-0.290578008,9.800582886,-0.012233614,0.028834520,-0.999509334
16.741981709,3328,200.324927032,0.999876022,-0.014428000,-0.006090000,-0.001636000,0.000369015,0.001725049,-0.000190538,0.117774002,-0.288370013,9.794796944,-0.012225698,0.028832496,-0.999509489
16.747845078,3329,200.324927032,0.999876022,-0.014425000,-0.006090000,-0.001635000,0.001014263,-0.001998419,0.001484664,0.112994000,-0.288798988,9.804188728,-0.012225659,0.028826509,-0.999509663
16.752443048,3330,200.324927032,0.999876022,-0.014423000,-0.006097000,-0.001633000,-0.002780309,-0.002574116,0.000076306,0.112168998,-0.281358987,9.806034088,-0.012239594,0.028822510,-0.999509607
16.757549347,3331,200.324927032,0.999876022,-0.014429000,-0.006104000,-0.001634000,-0.004691672,-0.001633314,0.001575195,0.116291001,-0.280514002,9.799118042,-0.012253640,0.028834475,-0.999509090
16.762076660,3332,200.324927032,0.999875009,-0.014436000,-0.006106000,-0.001631000,-0.000611214,0.000169454,0.001304040,0.119802997,-0.287555009,9.798845291,-0.012257564,0.028848474,-0.999508637
16.768000318,3333,200.324927032,0.999876022,-0.014427000,-0.006103000,-0.001628000,0.005564930,0.001245764,0.000781942,0.117942996,-0.288244992,9.797872543,-0.012251461,0.028830551,-0.999509230
16.772755507,3334,200.324927032,0.999876022,-0.014408000,-0.006103000,-0.001628000,0.007567189,0.001837552,-0.000970857,0.114178002,-0.282667011,9.801873207,-0.012251399,0.028792556,-0.999510326
16.777264963,3335,200.324927032,0.999876022,-0.014397000,-0.006095000,-0.001629000,-0.000521295,0.003360143,-0.000634706,0.118050002,-0.284072995,9.802745819,-0.012235394,0.028770573,-0.999511155
16.782574882,3336,200.324927032,0.999876022,-0.014406000,-0.006083000,-0.001631000,-0.006144676,0.005415163,0.000484469,0.119963996,-0.281989992,9.800318718,-0.012211484,0.028788586,-0.999510929
16.787123379,3337,200.324927032,0.999876022,-0.014418000,-0.006077000,-0.001628000,-0.004767157,0.000636312,0.000902335,0.120977998,-0.280319989,9.801640511,-0.012199438,0.028812639,-0.999510383
16.792215598,3338,200.324927032,0.999876022,-0.014424000,-0.006072000,-0.001623000,-0.001343729,0.004661024,0.001654991,0.117293999,-0.284685999,9.808378220,-0.012189315,0.028824714,-0.999510158
16.797493740,3339,200.324927032,0.999876022,-0.014419000,-0.006061000,-0.001621000,0.003639779,0.003174719,0.000358176,0.110050000,-0.284808993,9.811548233,-0.012167243,0.028814774,-0.999510713
16.802666825,3340,200.324927032,0.999876022,-0.014415000,-0.006059000,-0.001621000,-0.002748894,-0.000141232,-0.000958866,0.111322001,-0.284247011,9.805040359,-0.012163231,0.028806782,-0.999510993
16.807667650,3341,200.324927032,0.999876022,-0.014423000,-0.006059000,-0.001623000,-0.005215986,0.000696439,-0.000856381,0.113067001,-0.285887003,9.801453590,-0.012163314,0.028822756,-0.999510531
16.812389206,3342,200.324927032,0.999876022,-0.014432000,-0.006062000,-0.001625000,-0.001976655,-0.003064833,-0.000445268,0.120021001,-0.281410009,9.799980164,-0.012169401,0.028840720,-0.999509939
16.817660404,3343,200.324927032,0.999876022,-0.014433000,-0.006070000,-0.001627000,0.000523861,-0.002870822,0.000323392,0.120220996,-0.278953999,9.792598724,-0.012185460,0.028842670,-0.999509687
16.822211206,3344,200.324927032,0.999876022,-0.014432000,-0.006078000,-0.001626000,-0.001844132,-0.003717551,0.000174725,0.113233998,-0.286736012,9.796406746,-0.012201426,0.028840656,-0.999509551
16.827303105,3345,200.324927032,0.999875009,-0.014440000,-0.006086000,-0.001625000,-0.006301180,-0.002384539,0.000012723,0.123989001,-0.282505006,9.808650970,-0.012217408,0.028856611,-0.999508894
16.832412572,3346,200.324927032,0.999875009,-0.014448000,-0.006095000,-0.001621000,-0.000805173,-0.002673425,0.004207238,0.123469003,-0.278571993,9.801630974,-0.012235317,0.028872629,-0.999508213
16.837092047,3347,200.324927032,0.999875009,-0.014443000,-0.006095000,-0.001613000,0.002915869,0.001720964,0.001977074,0.122860000,-0.284716994,9.797817230,-0.012235070,0.028862727,-0.999508501
16.842222027,3348,200.324927032,0.999876022,-0.014431000,-0.006089000,-0.001608000,0.005060966,0.003108641,0.002464754,0.120906003,-0.283012003,9.802195549,-0.012222900,0.028838839,-0.999509341
16.847389863,3349,200.324927032,0.999876022,-0.014421000,-0.006084000,-0.001609000,0.000255795,0.001182338,-0.001453947,0.118042000,-0.283066005,9.808299065,-0.012212898,0.028818846,-0.999510039
16.851925816,3350,200.324927032,0.999876022,-0.014422000,-0.006087000,-0.001608000,-0.001421169,-0.003252945,0.000109310,0.110095002,-0.287423998,9.808815002,-0.012218872,0.028820849,-0.999509909
16.856963954,3351,200.324927032,0.999876022,-0.014415000,-0.006095000,-0.001608000,0.003401176,-0.001525872,-0.001436703,0.114013001,-0.284469992,9.805268288,-0.012234848,0.028806823,-0.999510118
16.862036717,3352,200.324927032,0.999876022,-0.014405000,-0.006091000,-0.001610000,0.002928453,0.004344473,0.001831601,0.114111997,-0.286428988,9.805400848,-0.012226874,0.028786815,-0.999510791
16.867146056,3353,200.324927032,0.999876022,-0.014398000,-0.006079000,-0.001602000,0.000742166,0.003190410,0.002859146,0.111640997,-0.284494996,9.803998947,-0.012202624,0.028772953,-0.999511487
16.871914397,3354,200.324927032,0.999876022,-0.014395000,-0.006073000,-0.001596000,-0.001952116,0.002455521,0.002788547,0.112577997,-0.283111989,9.807044029,-0.012190443,0.028767046,-0.999511805
16.877000600,3355,200.324927032,0.999876022,-0.014404000,-0.006068000,-0.001590000,-0.005634603,0.001369961,0.001484717,0.114000998,-0.286374986,9.798197746,-0.012180300,0.028785132,-0.999511408
16.882653885,3356,200.324927032,0.999876022,-0.014407000,-0.006064000,-0.001587000,0.000599398,0.001405845,-0.000018850,0.117656000,-0.287438005,9.795720100,-0.012172224,0.028791180,-0.999511333
16.887153261,3357,200.324927032,0.999876022,-0.014402000,-0.006061000,-0.001590000,0.002004005,0.000779988,-0.002649846,0.121592999,-0.280838996,9.795141220,-0.012166295,0.028781155,-0.999511693
16.892211144,3358,200.324927032,0.999876022,-0.014394000,-0.006061000,-0.001594000,0.003349357,0.000078819,0.001433736,0.115493998,-0.279358000,9.803332329,-0.012166385,0.028765109,-0.999512154
16.897294146,3359,200.324927032,0.999876976,-0.014386000,-0.006060000,-0.001587000,0.000963910,0.000867603,0.002951038,0.106537998,-0.273537010,9.798566818,-0.012164170,0.028749226,-0.999512639
16.902428830,3360,200.324927032,0.999876022,-0.014385000,-0.006062000,-0.001583000,-0.001273741,-0.002996783,0.001038907,0.110078000,-0.280790985,9.808513641,-0.012168040,0.028747241,-0.999512648
16.906936654,3361,200.324927032,0.999876022,-0.014387000,-0.006065000,-0.001581000,-0.002582564,-0.000565522,0.000791856,0.110843003,-0.289566010,9.806837082,-0.012173988,0.028751256,-0.999512460
16.911972424,3362,200.324927032,0.999876022,-0.014392000,-0.006067000,-0.001580000,-0.001315315,-0.000419507,-0.000164742,0.109687999,-0.281794012,9.808555603,-0.012177974,0.028761259,-0.999512124
16.917156869,3363,200.324927032,0.999876976,-0.014379000,-0.006069000,-0.001580000,0.008880183,0.000523494,-0.001103764,0.108827002,-0.280983001,9.805613518,-0.012181944,0.028735285,-0.999512823
16.922240448,3364,200.324927032,0.999876976,-0.014357000,-0.006062000,-0.001584000,0.005905636,0.003379848,-0.002112529,0.113601997,-0.279531002,9.808059692,-0.012167992,0.028691262,-0.999514257
16.927314266,3365,200.324927032,0.999876976,-0.014347000,-0.006055000,-0.001585000,-0.000771715,0.002202902,0.001419162,0.116789997,-0.280205995,9.811239243,-0.012153990,0.028671276,-0.999515001
16.933057601,3366,200.324927032,0.999876976,-0.014352000,-0.006051000,-0.001581000,-0.002624731,0.000920068,0.000142279,0.114759997,-0.285499007,9.803478241,-0.012145893,0.028681336,-0.999514811
16.938090683,3367,200.324927032,0.999876976,-0.014352000,-0.006052000,-0.001583000,0.000048206,-0.001179144,-0.001980844,0.113781996,-0.285109013,9.804644585,-0.012147949,0.028681309,-0.999514787
16.942075522,3368,200.324927032,0.999876976,-0.014351000,-0.006051000,-0.001586000,-0.000255132,0.002666881,-0.000410222,0.115055002,-0.283535987,9.806310654,-0.012146033,0.028679275,-0.999514868
16.947132572,3369,200.324927032,0.999876976,-0.014351000,-0.006045000,-0.001587000,-0.003409431,0.001797480,0.001567951,0.116053998,-0.279017985,9.800109863,-0.012134063,0.028679282,-0.999515014
16.953350507,3370,200.324927032,0.999876976,-0.014357000,-0.006049000,-0.001584000,-0.000776951,-0.003720344,0.001476461,0.117780000,-0.288345009,9.803146362,-0.012141995,0.028691304,-0.999514572
16.957298962,3371,200.324927032,0.999876976,-0.014356000,-0.006051000,-0.001580000,-0.000085277,0.002117451,0.002576665,0.118234001,-0.282790005,9.808092117,-0.012145877,0.028689347,-0.999514581
16.962084775,3372,200.324927032,0.999876976,-0.014357000,-0.006050000,-0.001581000,-0.002481736,-0.000228586,-0.002460984,0.115212999,-0.277722985,9.801968575,-0.012143908,0.028691337,-0.999514548
16.967195714,3373,200.324927032,0.999876976,-0.014363000,-0.006053000,-0.001585000,-0.003147317,-0.000971136,-0.000467644,0.113067001,-0.283816010,9.804943085,-0.012150041,0.028703278,-0.999514131
16.972291037,3374,200.324927032,0.999876976,-0.014363000,-0.006052000,-0.001587000,0.000524768,0.001967946,-0.001427784,0.112804003,-0.289240986,9.806294441,-0.012148099,0.028703257,-0.999514155
16.977326327,3375,200.324927032,0.999876976,-0.014363000,-0.006044000,-0.001590000,-0.001422339,0.002164226,0.001340361,0.116278000,-0.289748013,9.803860664,-0.012132187,0.028703246,-0.999514349
16.982032491,3376,200.324927032,0.999876976,-0.014359000,-0.006038000,-0.001585000,0.001888813,0.005041104,0.001329819,0.116635002,-0.284552991,9.804582596,-0.012120032,0.028695327,-0.999514723
16.987109158,3377,200.324927032,0.999876976,-0.014359000,-0.006034000,-0.001580000,-0.001859805,-0.002763659,0.001764336,0.112570003,-0.284191996,9.802601814,-0.012111889,0.028695400,-0.999514820
16.992153760,3378,200.324927032,0.999876976,-0.014367000,-0.006046000,-0.001582000,-0.007017201,-0.004124073,-0.003911667,0.111864999,-0.281939000,9.805212975,-0.012135969,0.028711336,-0.999514070
16.997236955,3379,200.324927032,0.999876976,-0.014383000,-0.006047000,-0.001593000,-0.005026304,0.003495650,-0.003847194,0.114808001,-0.285923004,9.805394173,-0.012138337,0.028743196,-0.999513126
17.003810192,3380,200.324927032,0.999876976,-0.014392000,-0.006037000,-0.001600000,-0.005159263,0.004436260,-0.001485554,0.110437997,-0.286269993,9.801236153,-0.012118569,0.028761140,-0.999512850
17.007341231,3381,200.324927032,0.999876022,-0.014404000,-0.006026000,-0.001603000,-0.005537458,0.004623848,-0.000397987,0.113104999,-0.289880008,9.803245544,-0.012096685,0.028785109,-0.999512424
17.011881216,3382,200.324927032,0.999876022,-0.014412000,-0.006016000,-0.001602000,-0.002062613,0.003133023,-0.000026773,0.113622002,-0.289260000,9.802021980,-0.012076685,0.028801151,-0.999512204
17.016980763,3383,200.324927032,0.999876022,-0.014414000,-0.006014000,-0.001603000,-0.000065712,-0.001672148,-0.001443562,0.119300999,-0.281013995,9.806362152,-0.012072720,0.028805146,-0.999512137
17.022293210,3384,200.324927032,0.999876022,-0.014408000,-0.006020000,-0.001603000,0.001325595,-0.001772504,0.000941867,0.117792003,-0.282337993,9.805084229,-0.012084700,0.028793127,-0.999512338
17.029117268,3385,200.324927032,0.999876976,-0.014402000,-0.006018000,-0.001599000,0.002834310,0.002267410,0.001978558,0.120287001,-0.287950993,9.801945686,-0.012080577,0.028781211,-0.999512732
17.036120817,3386,200.324927032,0.999876976,-0.014391000,-0.006019000,-0.001597000,0.004059060,-0.001808423,0.000371092,0.117003001,-0.286619991,9.799985886,-0.012082484,0.028759235,-0.999513341
17.037307814,3387,200.324927032,0.999876976,-0.014381000,-0.006022000,-0.001596000,0.002804238,-0.000617777,-0.001090063,0.119295999,-0.286047012,9.805237770,-0.012088422,0.028739239,-0.999513845
17.042357152,3388,200.324927032,0.999876976,-0.014378000,-0.006025000,-0.001595000,-0.001199687,-0.001351007,0.001640644,0.114648998,-0.281607985,9.804724693,-0.012094383,0.028733243,-0.999513945
17.047412795,3389,200.324927032,0.999876976,-0.014380000,-0.006032000,-0.001591000,-0.001274544,-0.003936328,0.000846851,0.110965997,-0.276517004,9.805374146,-0.012108273,0.028737267,-0.999513661
17.052185776,3390,200.324927032,0.999876976,-0.014381000,-0.006042000,-0.001591000,-0.002947285,-0.003089355,-0.000019495,0.112896003,-0.279183000,9.804532051,-0.012128274,0.028739236,-0.999513362
17.057308523,3391,200.324927032,0.999876022,-0.014387000,-0.006048000,-0.001592000,-0.003549214,-0.002125462,-0.000088331,0.114952996,-0.283793002,9.800485611,-0.012140308,0.028751177,-0.999512872
17.062420935,3392,200.324927032,0.999876022,-0.014391000,-0.006052000,-0.001590000,-0.001163244,-0.000432458,0.001581303,0.116424002,-0.287443012,9.800821304,-0.012148263,0.028759187,-0.999512545
17.069683240,3393,200.324927032,0.999876022,-0.014400000,-0.006045000,-0.001585000,-0.006021438,0.004975864,0.001811983,0.122321002,-0.284431010,9.806366920,-0.012134149,0.028777266,-0.999512196
17.072141396,3394,200.324927032,0.999876022,-0.014413000,-0.006037000,-0.001588000,-0.004557334,0.002626738,-0.001603539,0.114988998,-0.287458986,9.809331894,-0.012118279,0.028803253,-0.999511640
17.077231343,3395,200.324927032,0.999876022,-0.014416000,-0.006034000,-0.001592000,-0.000184150,-0.001380503,-0.002053345,0.116338998,-0.282474011,9.805153847,-0.012112404,0.028809213,-0.999511540
17.082115430,3396,200.324927032,0.999876022,-0.014411000,-0.006042000,-0.001594000,0.002490236,-0.002354851,-0.000823115,0.111838996,-0.282101989,9.803779602,-0.012128444,0.028799164,-0.999511635
17.087494150,3397,200.324927032,0.999876022,-0.014406000,-0.006041000,-0.001595000,0.000388161,0.002701874,-0.001222673,0.106591001,-0.285398006,9.799842834,-0.012126458,0.028789158,-0.999511947
17.092019671,3398,200.324927032,0.999876022,-0.014404000,-0.006034000,-0.001598000,-0.000888652,0.002977951,0.000813079,0.114331998,-0.289481014,9.800020218,-0.012112539,0.028785143,-0.999512231
17.101106233,3399,200.324927032,0.999876022,-0.014406000,-0.006030000,-0.001595000,-0.002315877,0.001359734,-0.001002657,0.113664001,-0.289763004,9.801547050,-0.012104460,0.028789193,-0.999512213
17.106067506,3400,199.418097990,0.999876022,-0.014408000,-0.006023000,-0.001599000,-0.000634078,0.004353724,-0.000564248,0.109412000,-0.289108008,9.799926758,-0.012090583,0.028793166,-0.999512266
17.107251559,3401,199.418097990,0.999876976,-0.014406000,-0.006010000,-0.001601000,-0.000112958,0.006483846,-0.000724835,0.115134001,-0.281971991,9.801980019,-0.012064650,0.028789212,-0.999512694
17.113088495,3402,199.418097990,0.999876976,-0.014406000,-0.005999000,-0.001602000,-0.002036311,0.003024464,0.000689807,0.115361996,-0.280447006,9.804175377,-0.012042680,0.028789235,-0.999512958
17.116918100,3403,199.418097990,0.999876022,-0.014412000,-0.005994000,-0.001598000,-0.004574368,0.000681010,0.001393523,0.119186997,-0.280324996,9.802770615,-0.012032575,0.028801269,-0.999512732
17.121981166,3404,199.418097990,0.999876022,-0.014423000,-0.005989000,-0.001599000,-0.005394865,0.002290972,-0.001446215,0.119639002,-0.281709999,9.797376633,-0.012022640,0.028823270,-0.999512218
17.127078665,3405,199.418097990,0.999876022,-0.014434000,-0.005988000,-0.001603000,-0.005082329,-0.000148615,-0.000908933,0.119506001,-0.288670003,9.797780037,-0.012020791,0.028845223,-0.999511607
17.133560701,3406,199.418097990,0.999876022,-0.014445000,-0.005992000,-0.001607000,-0.005280930,-0.002637873,-0.001551074,0.112538002,-0.291574985,9.802872658,-0.012028940,0.028867161,-0.999510876
17.137150205,3407,199.418097990,0.999876022,-0.014445000,-0.005996000,-0.001610000,0.001772364,-0.000886121,-0.000369364,0.120479003,-0.285228997,9.810518265,-0.012037026,0.028867112,-0.999510780
17.142523549,3408,199.418097990,0.999876022,-0.014433000,-0.005994000,-0.001607000,0.003762633,0.002538808,0.000872281,0.116545998,-0.284498006,9.800443649,-0.012032901,0.028843157,-0.999511521
17.147340435,3409,199.418097990,0.999876022,-0.014431000,-0.005988000,-0.001602000,-0.002469414,0.000556236,0.003429362,0.112236999,-0.283515990,9.796061516,-0.012020752,0.028839236,-0.999511780
17.152007174,3410,199.418097990,0.999876022,-0.014428000,-0.005992000,-0.001594000,0.001010441,-0.004098888,0.001681293,0.110536002,-0.288605005,9.796076775,-0.012028511,0.028833320,-0.999511858
17.157135746,3411,199.418097990,0.999876022,-0.014430000,-0.006001000,-0.001592000,-0.004361054,-0.003059824,-0.000332084,0.112735003,-0.279431999,9.800988197,-0.012046457,0.028837314,-0.999511526
17.162232541,3412,199.418097990,0.999876022,-0.014437000,-0.006008000,-0.001590000,-0.002178974,-0.002462118,0.002638938,0.116330996,-0.282175988,9.808195114,-0.012060420,0.028851315,-0.999510954
17.167374105,3413,199.418097990,0.999876022,-0.014444000,-0.006012000,-0.001588000,-0.005644971,-0.000770964,-0.001005868,0.119239002,-0.285122007,9.802916527,-0.012068384,0.028865325,-0.999510453
17.171952330,3414,199.418097990,0.999876022,-0.014451000,-0.006008000,-0.001590000,-0.000401827,0.004695774,0.000820270,0.123420000,-0.282231987,9.801136017,-0.012060465,0.028879311,-0.999510145
17.177016613,3415,199.418097990,0.999876022,-0.014439000,-0.005997000,-0.001589000,0.007722488,0.003277327,-0.000602243,0.118447997,-0.285838008,9.804547310,-0.012038400,0.028855361,-0.999511103
17.182552936,3416,199.418097990,0.999876022,-0.014421000,-0.005995000,-0.001591000,0.003947289,-0.001509762,0.000180903,0.114620000,-0.282855988,9.799539566,-0.012034401,0.028819348,-0.999512189
17.187422815,3417,199.418097990,0.999876022,-0.014409000,-0.006001000,-0.001587000,0.003228859,-0.002909586,0.001303377,0.106647000,-0.282498002,9.801215172,-0.012046246,0.028795380,-0.999512737
17.192031889,3418,199.418097990,0.999876976,-0.014401000,-0.006011000,-0.001580000,0.002437038,-0.003480256,0.001929287,0.107956000,-0.281293988,9.800957680,-0.012066028,0.028779462,-0.999512958
17.198593318,3419,199.418097990,0.999876976,-0.014394000,-0.006014000,-0.001575000,0.000437798,0.002142741,0.000725900,0.111671001,-0.284049988,9.798494339,-0.012071862,0.028765515,-0.999513289
17.202484715,3420,199.418097990,0.999876976,-0.014397000,-0.006005000,-0.001576000,-0.006513848,0.002384155,-0.001917960,0.113241002,-0.282995999,9.801978111,-0.012053902,0.028771530,-0.999513333
17.207169951,3421,199.418097990,0.999876022,-0.014416000,-0.006008000,-0.001582000,-0.007119250,-0.003091519,-0.001649127,0.109999001,-0.281819999,9.801275253,-0.012060123,0.028809416,-0.999512166
17.212177849,3422,199.418097990,0.999876022,-0.014422000,-0.006014000,-0.001583000,-0.001815352,-0.003153129,-0.000917397,0.114689998,-0.285080999,9.801075935,-0.012072169,0.028821384,-0.999511675
17.217309204,3423,199.418097990,0.999876022,-0.014428000,-0.006024000,-0.001584000,-0.002700810,-0.003242071,0.001103432,0.118037999,-0.287106007,9.802983284,-0.012092214,0.028833338,-0.999511088
17.222441200,3424,199.418097990,0.999876022,-0.014430000,-0.006029000,-0.001581000,0.000936003,-0.000103358,0.002382776,0.116301998,-0.283183008,9.797353745,-0.012102133,0.028837357,-0.999510853
17.226935776,3425,199.418097990,0.999876022,-0.014416000,-0.006027000,-0.001571000,0.007513730,0.000353848,0.003511044,0.112172000,-0.289047003,9.797040939,-0.012097801,0.028809488,-0.999511708
17.232065564,3426,199.418097990,0.999876976,-0.014399000,-0.006024000,-0.001570000,0.005224294,0.002718263,-0.000221727,0.112171002,-0.282692999,9.801916122,-0.012091730,0.028775541,-0.999512760
17.237180375,3427,199.418097990,0.999876976,-0.014392000,-0.006019000,-0.001571000,-0.001753078,0.000176121,-0.000568419,0.113922000,-0.290529996,9.803361893,-0.012081739,0.028761547,-0.999513284
17.242324147,3428,199.418097990,0.999876976,-0.014393000,-0.006019000,-0.001570000,0.000640291,0.000029252,0.002084045,0.110307999,-0.286940992,9.802056313,-0.012081713,0.028763559,-0.999513226
17.246896772,3429,199.418097990,0.999876976,-0.014388000,-0.006022000,-0.001563000,0.001545105,-0.003090891,0.002104972,0.112798996,-0.289045006,9.800998688,-0.012087495,0.028753634,-0.999513442
17.252011744,3430,199.418097990,0.999876976,-0.014388000,-0.006033000,-0.001560000,-0.002190929,-0.005012935,0.000924710,0.107401997,-0.287629008,9.806838036,-0.012109406,0.028753636,-0.999513177
17.257581476,3431,199.418097990,0.999876976,-0.014385000,-0.006041000,-0.001562000,0.001740774,-0.000157638,-0.000960978,0.109812997,-0.285053998,9.802479744,-0.012125453,0.028747588,-0.999513156
17.262059860,3432,199.418097990,0.999876976,-0.014382000,-0.006042000,-0.001559000,-0.000400169,-0.001404536,0.002114519,0.110386997,-0.288334996,9.797681808,-0.012127356,0.028741623,-0.999513305
17.269055697,3433,199.418097990,0.999876976,-0.014382000,-0.006047000,-0.001557000,-0.001560202,-0.003855013,-0.000344284,0.109747000,-0.281322002,9.799202919,-0.012137298,0.028741631,-0.999513184
17.271924932,3434,199.418097990,0.999876976,-0.014385000,-0.006056000,-0.001558000,-0.003991463,-0.002367295,0.001333030,0.109107003,-0.281300008,9.802124023,-0.012155334,0.028747590,-0.999512793
17.277256676,3435,199.418097990,0.999876022,-0.014387000,-0.006057000,-0.001555000,0.001835441,0.002465923,0.001120467,0.120793998,-0.282306999,9.805718422,-0.012157241,0.028751596,-0.999512654
